Frame,64-bit EPG data (Hex)
21073,b8ffb879fff6c2d2
21074,b8ffb879fff6c2d2
21075,b8ffb879fff6c2d0
21076,b8ffb879fffec2d0
21077,b8ffb879fffec290
21078,b8ff9879fffec292
21079,b8ff987bfffec282
21080,b8ff987bfffec282
21081,a8ff987f7fff8282
21082,a8ff987f7fff8202
21083,88ff987f7fef8202
21084,88ff186f7fef8202
21085,88ff186f7fef8202
21086,88ff186f7fef8202
21087,88ff182f7fef8202
21088,88ff182f7fef8202
21089,8ff182f7fef8202
21090,8ff182f6fef8202
21091,8ff182f6faf8202
21092,8ff182f6faf8202
21093,8ff180f6faf8202
21094,8ff180f6faf8202
21095,8ff180f6faf8202
21096,8ff180f6faf8202
21097,8ff180f6faf8202
21098,8ff180f6faf8202
21099,8ff180f6faf8202
21100,8ff180f6faf8202
21101,8ff180f6faf8202
21102,8ff180f6faf8202
21103,8ff180f6faf8202
21104,8ff180f6faf8202
21105,8ff180f6faf8202
21106,8ff180f6faf8202
21107,8ff180f6faf8202
21108,8ff180f6faf8202
21109,8ff180f6faf8202
21110,8ff180f6faf8202
21111,8ff180f6faf8202
21112,87f180f6faf8202
21113,8ff180f6f8f8202
21114,8ff180f6f8f8202
21115,8ff180f6f8f8202
21116,8df180f6f8f8202
21117,8df180e6f8b8202
21118,8df180e6f8b8202
21119,8df180e6f8b8202
21120,8df180e6f8b8202
21121,8df180e6f8b8202
21122,8df180a4f8b8202
21123,8df180a4f828202
21124,85f180a4f828202
21125,85f180a0b828202
21126,8df180a0b828202
21127,8de181a0b828202
21128,85e181a0b828202
21129,8de181a0b828202
21130,8de181a0b828202
21131,89a181a0b828202
21132,81a181a0b828202
21133,89a181a0b828202
21134,8da181a0b828202
21135,89a181a0b828202
21136,81a181a0b828202
21137,89a181a0b828202
21138,8da181a0b828202
21139,81a181a0b828202
21140,8da181a0b828202
21141,8de181a0b828202
21142,8de181a0b828202
21143,8de181a0b828202
21144,8de181a0b828202
21145,8de181a0b828202
21146,8df181a0b828202
21147,8df181a0b828202
21148,8df181a0b828202
21149,8df181a0b828202
21150,8df181a0b828202
21151,8df181a0b828202
21152,8df181a0b828202
21153,8df181a0b828202
21154,8df181a0b828202
21155,8df181a0b828202
21156,8df181a0b828202
21157,8df181a0b828202
21158,8df181a0b828202
21159,8df181a0b828202
21160,8df181a0b828202
21161,8df181a0b828202
21162,8df181a0b828202
21163,8df181a0b828202
21164,8df181a0b828202
21165,8df181a0b828202
21166,8df181a0b828202
21167,8df181a0b828202
21168,8df181a0b828202
21169,8df181a0b828202
21170,8df181a0b828202
21171,8df181a0b828202
21172,8df181a0b828202
21173,8df181a0b828202
21174,8df181a0b828202
21175,8df181a0b828202
21176,8df181a0b828200
21177,8df181a0b828202
21178,8df181a0b828202
21179,8df181a0b828202
21180,8df181a0b828202
21181,8df181a0b828202
21182,8df181a0b828202
21183,8df181a0b828202
21184,8df181a0b828202
21185,8df181a0b828202
21186,8df181a0b828202
21187,8df181a0b828202
21188,8df181a0b828202
21189,8df181a0b828202
21190,8df181a0b828202
21191,8df181a0b828202
21192,8df181a0b828200
21193,8df181a0b828202
21194,8df181a0b828202
21195,8df181a0b828200
21196,8df181a0b828200
21197,8df181a0b828202
21198,8df181a0b828202
21199,8df181a0b828200
21200,8df181a0b828200
21201,8df181a0b828202
21202,8df181a0b828202
21203,8df181a0b828200
21204,8df181a0b828200
21205,8df181a0b828202
21206,8df181a0b828202
21207,8df181a0b828202
21208,8df181a0b828202
21209,8df181a0b828202
21210,8df181a0b828202
21211,8df181a0b828202
21212,8df181a0b828200
21213,8df181a0b828202
21214,8df181a0b828202
21215,8df181a0b828200
21216,8df181a0b828200
21217,8df181a0b828202
21218,8df181a0b828202
21219,8df181a0b828200
21220,8df181a0b828200
21221,8df181a0b828200
21222,8df181a0b828202
21223,8df181a0b828200
21224,8df181a0b828200
21225,8df181a0b828200
21226,8df181a0b828200
21227,8df181a0b828200
21228,8df181a0b828200
21229,8df181a0b828200
21230,8df181a0b828200
21231,8df18180b828200
21232,8de18180b828200
21233,8de18180b828200
21234,8de18180b828202
21235,8de18180b828200
21236,8da18180b828200
21237,8da18180b828200
21238,8da18180b828200
21239,8da18180b828200
21240,8da18180a828200
21241,8da18180a828200
21242,8da18180a828200
21243,8da18180a828200
21244,89a18180a828200
21245,89a18180a828200
21246,8da18180a828200
21247,8da18180a828200
21248,89a181802828200
21249,8da181802828200
21250,89a181802828200
21251,89a181802828200
21252,89a181802828200
21253,8da181802828200
21254,8da181802828200
21255,89a181802828200
21256,89a181802828200
21257,89a181802828200
21258,8da181802828200
21259,89a181802828200
21260,89a181802828200
21261,89a181802828200
21262,89a181802828200
21263,89a181802828200
21264,89a181802828200
21265,8da181802828200
21266,8da181802828200
21267,89a181802828200
21268,89a181802828200
21269,8da181802828200
21270,8da181802828200
21271,89a181802828200
21272,89a181802828200
21273,89a181802828200
21274,8da181802828200
21275,89a181802828200
21276,898181802828200
21277,89a181802828200
21278,89a181802828200
21279,89a181802828200
21280,89a181802828200
21281,8da181802828200
21282,8da181802828200
21283,89a181802828200
21284,89a181802828200
21285,89a181802828200
21286,89a181802828200
21287,89a181802828200
21288,89a181802828200
21289,89a181802828200
21290,89a181802828200
21291,9a181802828200
21292,9a181802828200
21293,89a181802828200
21294,8da181802828200
21295,89a181802828200
21296,9a181802828200
21297,89a181802828200
21298,8da181802828200
21299,89a181802828200
21300,89a181802828200
21301,89a181802828200
21302,89a181802828200
21303,9a181802828200
21304,89a181802828200
21305,89a181802828200
21306,89a181802828200
21307,89a181802828200
21308,89a181802828200
21309,89a181802828200
21310,89a181802828200
21311,9a181802828200
21312,9a181802828200
21313,89a181802828200
21314,89a181802828200
21315,89a181802828200
21316,89a181802828200
21317,89a181802828200
21318,89a181802828200
21319,9a181802828200
21320,89a181802828200
21321,9a181802828200
21322,8da181802828200
21323,89a181802828200
21324,9a181802828200
21325,89a181802828200
21326,8da181802828200
21327,9a181802828200
21328,9a181802828200
21329,89a181802828200
21330,da181802828200
21331,9a181802828000
21332,9a181802828200
21333,9a181802828200
21334,9a181802828200
21335,9a181802828200
21336,9a181802828000
21337,9a181802828200
21338,8da181802828200
21339,9a181802828200
21340,9a181802828000
21341,9a181802828200
21342,8da181802828200
21343,9a181802828000
21344,9a181802828000
21345,9a181802828200
21346,9a181802828000
21347,9a181802828000
21348,9a181802828000
21349,9a181802828200
21350,9a181802828000
21351,9a181802828000
21352,9a181802828000
21353,9a181802828000
21354,da181802828200
21355,9a181802828000
21356,9a181802828000
21357,9a181802828000
21358,9a181802828000
21359,9a181802828000
21360,9a181802828000
21361,9a181802828000
21362,da181802828080
21363,9a181802828000
21364,9a181802828000
21365,9a181802828000
21366,9a181802828000
21367,9a181802828000
21368,9a181802828000
21369,9a181802828000
21370,9a181802828000
21371,9a181802828000
21372,9a181802828000
21373,9a181802828080
21374,9a181802828000
21375,9a181802828000
21376,9a181802828000
21377,9a181802828000
21378,da181802828000
21379,9a181802828000
21380,9a181802828000
21381,9a181802828000
21382,9a181802828000
21383,9a181802828000
21384,9a181802828000
21385,9a181802828080
21386,9a181802828000
21387,9a181800828000
21388,9a181802828000
21389,9a181802828080
21390,9a181802828000
21391,9a181802828000
21392,9a101800828000
21393,da181802828080
21394,da181802828080
21395,9a181802828000
21396,9a181802828000
21397,9a181802828080
21398,9a181802828000
21399,9a181802828000
21400,9a181802828000
21401,da181802828080
21402,da181802828000
21403,9a181800828000
21404,9a101802828000
21405,da181802828080
21406,da181802828000
21407,9a181802828000
21408,9a181802828000
21409,9a181802828280
21410,da181802828200
21411,9a181802828200
21412,9a181802828200
21413,8da181802828282
21414,8da181802828282
21415,8da181802828202
21416,8da181802828202
21417,8da1a180282820a
21418,8da1a1a0282820a
21419,8da1a1a0282820a
21420,8da1a1a0a82820a
21421,8da1a1a0a8a828a
21422,8da1a1a0a8a820a
21423,8da1a1a0a8a820a
21424,8da1a1a0a8a820a
21425,8da1a1a0a8a820a
21426,8da1a1a0a8a820a
21427,8da1a1a0a8a820a
21428,8da1a1a0a8a820a
21429,8da1a1a0a8a820a
21430,8da1a1a0a8a820a
21431,8da1a1a0a8a820a
21432,8da1a1a0a8a820a
21433,8da1a1a0a8a820a
21434,8da1a1a0a8a820a
21435,8da1a1a0a8a820a
21436,8da1a1a0a8a820a
21437,8da1a1a0a8a828a
21438,8da1a1a0a8a820a
21439,8da1a1a0a8a8202
21440,8da181a0a8a8202
21441,8da181a0a8a8202
21442,8da181a0a8a8202
21443,8da181a0a8a8202
21444,8da181a0a8a8202
21445,8da181a0a8a8282
21446,8da181a0a8a8202
21447,8da181a0a8a8202
21448,8da181a0a8a8202
21449,8da181a0a8a8282
21450,8da181a0a8a8280
21451,8da181a0a8a8200
21452,8da101a0a8a8200
21453,8da101a0a8a8280
21454,8da101a0a8a8280
21455,8da101a0a8a8200
21456,8da101a0a8a8200
21457,8da101a4a8a8280
21458,8da101a0a8a8280
21459,8da101a0a8a8200
21460,8da101a0a8a8200
21461,8da101a0a8a8280
21462,8da101a0a8a8280
21463,8da101a0a8a8200
21464,8da101a0a8a8280
21465,8da101a0a8a8280
21466,8da101a0a8a8280
21467,8da101a0a8a8200
21468,8da101a0a8a8200
21469,8da101a0a8a8280
21470,8da101a0a8a8280
21471,8da101a0a8a8200
21472,8da101a0a8a8280
21473,8da101a4a8a8200
21474,8da101a0a8a8280
21475,8da101a0a8a8200
21476,8da101a0a8a8200
21477,8da101a0a8a8280
21478,8da101a0a8a8280
21479,8da101a0a8a8200
21480,8da101a0a8a8200
21481,8da101a0a8a8280
21482,8da101a0a8a8200
21483,8da101a0a8a8200
21484,8da101a0a8a8200
21485,8da101a0a8a8280
21486,8da101a0a8a8280
21487,8da101a0a8a8200
21488,8da101a0a8a8200
21489,da101a4a8a8280
21490,da101a0a8a8280
21491,da101a0a828200
21492,da101a0a828200
21493,da101a0a828200
21494,da101a0a828280
21495,da101a0a828080
21496,da101a0a828080
21497,da101a0a828000
21498,da101a0a828080
21499,da101a0a828000
21500,da101a0a828080
21501,da101a0a828080
21502,da101a0a828000
21503,da101a0a828000
21504,da101a0a828080
21505,da101a0a828080
21506,da101a0a828000
21507,da101a0a828000
21508,da101a0a828000
21509,da10180a828000
21510,da10180a828080
21511,da101802828000
21512,da101802828000
21513,da10180a828000
21514,da101802828080
21515,da101802828000
21516,da101802828080
21517,da101802828080
21518,da101802828080
21519,da101802828000
21520,da101802828080
21521,da101802828280
21522,da101802828000
21523,da101802828000
21524,da101802828080
21525,da101802828280
21526,da101802828000
21527,da101802828000
21528,da101802828000
21529,da101802828280
21530,da101802828280
21531,da101802828000
21532,9a101802828000
21533,da101802828280
21534,da101802828080
21535,9a101802828000
21536,da101802828200
21537,da101802828280
21538,da101802828280
21539,da101802828000
21540,da101802828080
21541,da101802828280
21542,da101802828200
21543,da101802828080
21544,da101802828200
21545,da101802828280
21546,da101802828280
21547,da101802828000
21548,da101802828200
21549,da101802828280
21550,da101802828200
21551,da101800828280
21552,9a101802828000
21553,da101802828280
21554,da101802828080
21555,da101802828000
21556,da101802828280
21557,da101802828280
21558,da101802828080
21559,da101802828000
21560,da101802828280
21561,da101802828280
21562,da101802828280
21563,da101802828080
21564,da101802828080
21565,da101802828280
21566,da101802828280
21567,da101802828000
21568,da101802828280
21569,da101802828280
21570,da101802828080
21571,da101802828000
21572,da101802828080
21573,da101802828280
21574,da101802828280
21575,da101802828000
21576,da101802828080
21577,da101802828280
21578,da101802828080
21579,da101802828080
21580,da101802828080
21581,da101802828280
21582,da101802828080
21583,da101802828080
21584,da101802828000
21585,da101802828280
21586,da101802828280
21587,da101802828000
21588,da101802828080
21589,da101802828280
21590,da101802828080
21591,da101802828000
21592,da101802828080
21593,da101802828280
21594,da101802828080
21595,9a101802828080
21596,da101802828080
21597,da101802828080
21598,da101802828080
21599,da101802828000
21600,da101802828000
21601,da101802828280
21602,da101802828080
21603,da101802828000
21604,da101802828000
21605,da101802828080
21606,da101802828080
21607,da101802828080
21608,da101802828080
21609,da101802828280
21610,da101802828000
21611,9a101802828000
21612,da101802828080
21613,da101802828200
21614,da101802828080
21615,da101802828000
21616,da101802828080
21617,da101802828080
21618,da101802828000
21619,9a101802828080
21620,da101802828080
21621,da101802828080
21622,da101802828000
21623,9a101802828000
21624,da101802828000
21625,da101802828280
21626,da101802828000
21627,da101802828000
21628,da101802828080
21629,da101802828080
21630,da101802828000
21631,da101802828000
21632,da101802828000
21633,da101802828080
21634,da101802828000
21635,9a101802828000
21636,da101802828080
21637,da101802828280
21638,da101802828080
21639,da101802828000
21640,da101802828080
21641,da101802828280
21642,da101802828080
21643,9a101802828080
21644,9a101802828080
21645,da101802828280
21646,9a101802828080
21647,9a101800828000
21648,9a101802828000
21649,da101802828280
21650,9a101802828080
21651,9a101800828000
21652,9a101802828000
21653,da101802828080
21654,da101802828080
21655,9a101800828080
21656,9a101802828080
21657,da101802828080
21658,da101802828080
21659,9a101802828000
21660,9a101802828000
21661,da101802828080
21662,da101802828080
21663,9a101800828000
21664,da101802828080
21665,da101802828080
21666,9a101802828080
21667,9a101800828000
21668,da101802828080
21669,da101802828080
21670,da101800828080
21671,9a101800828000
21672,da101802828080
21673,da101802828080
21674,da101800828080
21675,da101802828000
21676,9a101800828080
21677,da101802828080
21678,da101802828080
21679,da101802828000
21680,da101802828080
21681,da101800828080
21682,da101802828080
21683,9a101800828000
21684,da101800828080
21685,da101802828080
21686,da101800828080
21687,da101800828000
21688,da101802828080
21689,da101802828080
21690,da101800828080
21691,da101800828080
21692,da101802828080
21693,da101802828080
21694,da101802828080
21695,9a101802828080
21696,9a101802828080
21697,da101802828080
21698,9a101802828080
21699,9a101802828080
21700,9a101802828080
21701,da101802828080
21702,9a101802828080
21703,9a101802828080
21704,9a101802828080
21705,9a101802828080
21706,9a101802828080
21707,9a101802828080
21708,9a101802828080
21709,da101802828080
21710,da101802828080
21711,9a101802828080
21712,da101802828080
21713,da101802828080
21714,da101802828080
21715,9a101802828080
21716,9a101802828080
21717,da101802828080
21718,da101802828080
21719,9a101802828080
21720,da101802828080
21721,da101802828080
21722,da101802828080
21723,da101802828080
21724,da10180a828280
21725,8da101a4a8a8280
21726,8da101a4e8a8280
21727,8da101a4e8a828a
21728,8de1a1e4e8a828a
21729,8de1a1e4f8b8b8a
21730,ade1a1e4f8b8b8a
21731,adf1a1e4f8b8b0a
21732,adf1e1e4f8b8b8b
21733,adf1e1f4f8f8b8b
21734,adf1e1f6faf8b8b
21735,adf1e1f6faf8b8b
21736,edf1e1f6faf8b8b
21737,edf1e5f6faf8b8b
21738,edf1e5f6faf8b8b
21739,eff1e5f6faf8b8b
21740,eff1e5f6faf8b8b
21741,eff1e5f6faf8b8b
21742,eff1e5f6fef8b8b
21743,eff1e7f6fef8b8b
21744,eff1e7f6fef8b8b
21745,eff1e7f6fef8b8b
21746,eff1e7f6fef8b8b
21747,eff1e7f6fef8f8b
21748,eff1e7f6fef8f8b
21749,eff1e7f6fef8f8b
21750,eff1e7f6fef8f8b
21751,eff1e7f6fef8f8b
21752,8fff1e7f6fef8f8b
21753,ceff1e7f6fef8f8b
21754,cfff1e7f6fefcf8b
21755,cfff1e7f6fefcf8b
21756,cfff1e7f6fefcf8b
21757,cfff1f7f6fefcf8b
21758,cfff1f7f6fefcf8b
21759,cfff1f7f6fefcf8b
21760,cfff1f7f6fefef83
21761,cfff1d7f6fefef87
21762,cfff1d7f6fefef87
21763,cfff1d7f6fefef87
21764,cfff1d7f6fefef83
21765,cfff1d7f6fefef83
21766,cfff1c7f6fefef83
21767,cfff1c7f6fefef83
21768,cfff1c7f7fefcf83
21769,cfff9c7f7fefcf83
21770,cfff987f7fefcf82
21771,cfff987f7fefcf82
21772,cfff987f7fefcf82
21773,cfff987f7fefcf82
21774,cfff987f7fefc782
21775,cfff987f7fefcf82
21776,cfff987f7fefc782
21777,cfff987f7fefc782
21778,cfff987f7fefc782
21779,cfff987f7fefc782
21780,cfff987f7fefe782
21781,cfff987f7fefe782
21782,cfff987f7fefe782
21783,cfff987f7fefe782
21784,cfff987f7fefe782
21785,cfff987f7fefe782
21786,cfff987f7fefe782
21787,cff7987f7fefe782
21788,cff7987f7fefe782
21789,cfff987f7fefe782
21790,cff7987f7fefe782
21791,cff7987f7fefc782
21792,cff7987f7fefc782
21793,cff7987f7fefc782
21794,cff7987f7fefc782
21795,cff7987f7fefc782
21796,cff7987f7fefc782
21797,cff7187f7fefc782
21798,cff7187f6fefc782
21799,cdf7187f6fefc782
21800,cdf7187f6fefc782
21801,c8f7187f6fef8782
21802,88f7187f6fef8782
21803,88f7187f6fef8382
21804,88f7187f6fef8382
21805,88f7187f6fef8282
21806,88f7187f6fef8282
21807,88f7187f6fef8282
21808,8f7185f6fef8282
21809,8f7185f6fef8282
21810,8f7185f6fef8282
21811,8f7185f6f8f8282
21812,8f7181f6f8f8282
21813,8f7181f6f8f8282
21814,8f7181f6f8f8282
21815,8d7181e6f8b8282
21816,8d7181e6f8b8282
21817,8d7181e6f8b8282
21818,8d7181e6f838282
21819,8d7181e6f838282
21820,8d7181e4f838282
21821,8d7181a4f838282
21822,8d7181a4f828282
21823,8d7181a4f828282
21824,8d7181a4b828282
21825,8d7181a4b828282
21826,8d6181a4b828282
21827,8d6181a4b828282
21828,8d6181a4b828282
21829,8de181a4b828282
21830,8d2181a4b828282
21831,8d2181a0b828282
21832,8da181a43828282
21833,8d2181a43828282
21834,8d2181a43828282
21835,8d2181a43828282
21836,8d2181a43828282
21837,8d2181a43828282
21838,8d2181a03828282
21839,8d2081a43828282
21840,8d2181a43828282
21841,8d2181a43828282
21842,8d2181a03828282
21843,8d2181a03828282
21844,8da181a4b828282
21845,8d2181a43828282
21846,8d2181a03828282
21847,8d2081a0b828282
21848,8da181a4b828282
21849,8da181a0b828282
21850,8d2181a03828282
21851,8d2181843828282
21852,8da18184b828282
21853,8d2181a4b828282
21854,8d218184b828282
21855,8d218180b828282
21856,8da18184b828282
21857,8da181a4b828282
21858,8da18184b828282
21859,8da18184b828280
21860,8da18184b828282
21861,8da18184b828282
21862,8d218184b828282
21863,8da08180b828280
21864,8da18184b828282
21865,8fb18184b828282
21866,8d218180b828282
21867,8d208184b828282
21868,8fa18184b828282
21869,8fb181a4b828282
21870,8d218184b828282
21871,8da18184b828282
21872,8db18184b828282
21873,8fb181a4b828282
21874,8da081a4b828280
21875,8da081a0b828280
21876,8db181a4b828282
21877,8db181a4b828282
21878,8da18180b828280
21879,8db18184b828282
21880,8da181a4b828282
21881,8fb181a4b828282
21882,8db181a0b828282
21883,8da08184b828282
21884,8fb181a4b828282
21885,8db181a4b828282
21886,8db181a4b828280
21887,85b181a4b828280
21888,8fb181a4b828282
21889,8db181a4b828282
21890,8db181a4b828280
21891,85b08184b828280
21892,8db081a4b828282
21893,8fb181a4b828282
21894,8db181a4b828282
21895,8db081a4b828280
21896,8db181a4b828282
21897,8db181a4b828280
21898,85b181a4b828280
21899,8d2081a4b828282
21900,8db181a4b828282
21901,8db181a4b828282
21902,85b081a4b828280
21903,85b081a4b828282
21904,8db181a4b828282
21905,8db181a4b828280
21906,8db081a4b828282
21907,85b081a4b828280
21908,8db181a4b828282
21909,8db181a4b828282
21910,8db081a4b828282
21911,8db081a4b828282
21912,8db181a4b828280
21913,8db081a4b828282
21914,8db081a4b828280
21915,8db081a4b828282
21916,8db081a4b828280
21917,8db081a4b828282
21918,8db081a4b828280
21919,85b081a4b828282
21920,8db081a4b828280
21921,8db081a4b828282
21922,85b081a4b828280
21923,85a081a4b828282
21924,8db081a4b828280
21925,8db181a4b828282
21926,8db081a4b828280
21927,852081a4b828280
21928,8da081a4b828280
21929,8da081a4b828282
21930,85a081a4b828280
21931,85a081a4b828280
21932,85a081a4b828282
21933,8da08184b828282
21934,85a08184b828280
21935,85a08184b828280
21936,8da08184b828282
21937,8da08184b828280
21938,85a08184b828280
21939,85a08184b828280
21940,85a08184b828280
21941,85a08184b828282
21942,85a08184b828200
21943,85a08184b828280
21944,85a08184b828280
21945,8da08184b828280
21946,85a08184b828200
21947,85a08184b828280
21948,8da08184b828280
21949,85a08184b828280
21950,85a08184b828200
21951,85a08184b828280
21952,85a08184b828282
21953,8da08184b828280
21954,85a08184b828280
21955,85208184b828280
21956,8da08184b828282
21957,85a08184b828280
21958,85208184a828280
21959,85a08184b828200
21960,85a08184b828280
21961,85a08184b828280
21962,85a08184a828280
21963,85a08184a828280
21964,85a08184a828280
21965,8da08184a828280
21966,85208184a828200
21967,85a08184a828280
21968,85a08184a828280
21969,8da08184a828280
21970,85a08184a028280
21971,85a08184a828280
21972,8da08184a828280
21973,8da08184a828280
21974,85a08184a028280
21975,85a08184a828280
21976,85a08184a828280
21977,8da08184a828280
21978,85a08180a028280
21979,85a08184a828280
21980,85208184a828280
21981,85a08184a828280
21982,85a08184a828280
21983,85a08184a828280
21984,85a08184a828280
21985,85a08184a828280
21986,85208180a828200
21987,85208184a828280
21988,85a08184a828280
21989,85a08184a828280
21990,85a08184a028200
21991,85a08180a828280
21992,85a08184a828280
21993,85a08184a828280
21994,85a08184a828280
21995,85208184a828280
21996,85a08184a828280
21997,85a08184a828280
21998,85a08184a828200
21999,85208184a828280
22000,85a08184a828280
22001,85208184a828280
22002,85208184a028200
22003,85a08184a028200
22004,85a08184a828280
22005,85a08184a828280
22006,85a08184a828280
22007,85208184a828280
22008,85a08184a828280
22009,85a08184a828280
22010,85a08184a028280
22011,85208184a828280
22012,85a08184a828280
22013,85a08184a828280
22014,5a08184a028200
22015,85a08180a828280
22016,85a08184a828280
22017,85a08184a028280
